nohup: ignoring input
num_gpus: 1
['train.py', '--config=configs/DNS-large-full-watermark-weight-0.01-delay-100k.json', '--rank=0', '--group_name=group_2025_11_17-175728']
WATERMARK WEIGHT IN DATASET: 0.01
WATERMARK WEIGHT IN UTIL: 0.01
WATERMARK DELAY IN UTIL: 100000
WATERMARK WEIGHT IN TRAIN: 0.01
WATERMARK DELAY IN TRAIN: 100000
exp_path: DNS-large-full-watermark-weight-0.01-delay-100k
ckpt_directory:  ./exp/DNS-large-full-watermark-weight-0.01-delay-100k/checkpoint
Data loaded
CleanUNet Parameters: 46.071937M;  
No valid checkpoint model found, start training from initialization.
Iteration 0:	Reduced Total Loss: 1.471	Total Loss: 1.471	reconstruct: 0.021	stft_sc: 0.490	stft_mag: 0.961
Iteration 3875:	Reduced Total Loss: 0.628	Total Loss: 0.628	reconstruct: 0.009	stft_sc: 0.190	stft_mag: 0.430
Iteration 3895:	Reduced Total Loss: 0.670	Total Loss: 0.670	reconstruct: 0.009	stft_sc: 0.135	stft_mag: 0.525
Iteration 3915:	Reduced Total Loss: 0.594	Total Loss: 0.594	reconstruct: 0.008	stft_sc: 0.100	stft_mag: 0.486
Iteration 3935:	Reduced Total Loss: 0.638	Total Loss: 0.638	reconstruct: 0.011	stft_sc: 0.166	stft_mag: 0.461
Iteration 3955:	Reduced Total Loss: 0.585	Total Loss: 0.585	reconstruct: 0.012	stft_sc: 0.127	stft_mag: 0.447
Iteration 3975:	Reduced Total Loss: 0.801	Total Loss: 0.801	reconstruct: 0.011	stft_sc: 0.155	stft_mag: 0.635
Iteration 3995:	Reduced Total Loss: 0.592	Total Loss: 0.592	reconstruct: 0.009	stft_sc: 0.135	stft_mag: 0.448
Iteration 4015:	Reduced Total Loss: 0.684	Total Loss: 0.684	reconstruct: 0.007	stft_sc: 0.148	stft_mag: 0.528
Iteration 4035:	Reduced Total Loss: 0.413	Total Loss: 0.413	reconstruct: 0.004	stft_sc: 0.067	stft_mag: 0.342
Iteration 4055:	Reduced Total Loss: 0.673	Total Loss: 0.673	reconstruct: 0.008	stft_sc: 0.200	stft_mag: 0.465
Iteration 4075:	Reduced Total Loss: 0.712	Total Loss: 0.712	reconstruct: 0.007	stft_sc: 0.189	stft_mag: 0.516
Iteration 4095:	Reduced Total Loss: 0.735	Total Loss: 0.735	reconstruct: 0.006	stft_sc: 0.175	stft_mag: 0.554
Iteration 4115:	Reduced Total Loss: 0.985	Total Loss: 0.985	reconstruct: 0.015	stft_sc: 0.245	stft_mag: 0.725
Iteration 4135:	Reduced Total Loss: 0.730	Total Loss: 0.730	reconstruct: 0.007	stft_sc: 0.200	stft_mag: 0.524
Iteration 4155:	Reduced Total Loss: 0.518	Total Loss: 0.518	reconstruct: 0.006	stft_sc: 0.072	stft_mag: 0.440
Iteration 4175:	Reduced Total Loss: 0.774	Total Loss: 0.774	reconstruct: 0.012	stft_sc: 0.147	stft_mag: 0.615
Iteration 4195:	Reduced Total Loss: 0.660	Total Loss: 0.660	reconstruct: 0.008	stft_sc: 0.139	stft_mag: 0.512
Iteration 4215:	Reduced Total Loss: 0.778	Total Loss: 0.778	reconstruct: 0.008	stft_sc: 0.131	stft_mag: 0.639
Iteration 4235:	Reduced Total Loss: 0.765	Total Loss: 0.765	reconstruct: 0.011	stft_sc: 0.182	stft_mag: 0.572
Iteration 4255:	Reduced Total Loss: 0.751	Total Loss: 0.751	reconstruct: 0.007	stft_sc: 0.173	stft_mag: 0.571
Iteration 4275:	Reduced Total Loss: 0.710	Total Loss: 0.710	reconstruct: 0.009	stft_sc: 0.118	stft_mag: 0.584
Iteration 4295:	Reduced Total Loss: 0.737	Total Loss: 0.737	reconstruct: 0.010	stft_sc: 0.186	stft_mag: 0.541
Iteration 4315:	Reduced Total Loss: 0.604	Total Loss: 0.604	reconstruct: 0.007	stft_sc: 0.094	stft_mag: 0.504
Iteration 4335:	Reduced Total Loss: 0.789	Total Loss: 0.789	reconstruct: 0.007	stft_sc: 0.164	stft_mag: 0.617
Iteration 4355:	Reduced Total Loss: 0.586	Total Loss: 0.586	reconstruct: 0.009	stft_sc: 0.120	stft_mag: 0.458
Iteration 4375:	Reduced Total Loss: 0.710	Total Loss: 0.710	reconstruct: 0.007	stft_sc: 0.170	stft_mag: 0.532
Iteration 4395:	Reduced Total Loss: 0.522	Total Loss: 0.522	reconstruct: 0.007	stft_sc: 0.110	stft_mag: 0.404
Iteration 4415:	Reduced Total Loss: 0.723	Total Loss: 0.723	reconstruct: 0.010	stft_sc: 0.149	stft_mag: 0.564
Iteration 4435:	Reduced Total Loss: 0.562	Total Loss: 0.562	reconstruct: 0.006	stft_sc: 0.118	stft_mag: 0.438
Iteration 4455:	Reduced Total Loss: 0.547	Total Loss: 0.547	reconstruct: 0.006	stft_sc: 0.173	stft_mag: 0.368
Iteration 4475:	Reduced Total Loss: 0.660	Total Loss: 0.660	reconstruct: 0.009	stft_sc: 0.123	stft_mag: 0.528
Iteration 4495:	Reduced Total Loss: 0.539	Total Loss: 0.539	reconstruct: 0.006	stft_sc: 0.108	stft_mag: 0.425
Iteration 4506:	Reduced Total Loss: 0.652	Total Loss: 0.652	reconstruct: 0.005	stft_sc: 0.111	stft_mag: 0.536
Iteration 4526:	Reduced Total Loss: 0.542	Total Loss: 0.542	reconstruct: 0.006	stft_sc: 0.118	stft_mag: 0.418
Iteration 4546:	Reduced Total Loss: 0.556	Total Loss: 0.556	reconstruct: 0.006	stft_sc: 0.111	stft_mag: 0.439
Iteration 4566:	Reduced Total Loss: 0.701	Total Loss: 0.701	reconstruct: 0.010	stft_sc: 0.148	stft_mag: 0.544
Iteration 4586:	Reduced Total Loss: 0.602	Total Loss: 0.602	reconstruct: 0.006	stft_sc: 0.118	stft_mag: 0.478
Iteration 4606:	Reduced Total Loss: 0.579	Total Loss: 0.579	reconstruct: 0.007	stft_sc: 0.134	stft_mag: 0.438
Iteration 4626:	Reduced Total Loss: 0.520	Total Loss: 0.520	reconstruct: 0.009	stft_sc: 0.132	stft_mag: 0.378
Iteration 4646:	Reduced Total Loss: 0.511	Total Loss: 0.511	reconstruct: 0.004	stft_sc: 0.071	stft_mag: 0.436
Iteration 4666:	Reduced Total Loss: 0.809	Total Loss: 0.809	reconstruct: 0.011	stft_sc: 0.313	stft_mag: 0.485
Iteration 4686:	Reduced Total Loss: 0.609	Total Loss: 0.609	reconstruct: 0.007	stft_sc: 0.107	stft_mag: 0.495
Iteration 4706:	Reduced Total Loss: 0.573	Total Loss: 0.573	reconstruct: 0.008	stft_sc: 0.118	stft_mag: 0.447
Iteration 4726:	Reduced Total Loss: 0.884	Total Loss: 0.884	reconstruct: 0.013	stft_sc: 0.168	stft_mag: 0.703
Iteration 4746:	Reduced Total Loss: 0.570	Total Loss: 0.570	reconstruct: 0.006	stft_sc: 0.157	stft_mag: 0.407
Iteration 4766:	Reduced Total Loss: 0.582	Total Loss: 0.582	reconstruct: 0.006	stft_sc: 0.092	stft_mag: 0.484
Iteration 4786:	Reduced Total Loss: 0.623	Total Loss: 0.623	reconstruct: 0.010	stft_sc: 0.165	stft_mag: 0.448
Iteration 4806:	Reduced Total Loss: 0.630	Total Loss: 0.630	reconstruct: 0.006	stft_sc: 0.163	stft_mag: 0.461
Iteration 4826:	Reduced Total Loss: 0.490	Total Loss: 0.490	reconstruct: 0.006	stft_sc: 0.105	stft_mag: 0.380
Iteration 4846:	Reduced Total Loss: 0.578	Total Loss: 0.578	reconstruct: 0.008	stft_sc: 0.098	stft_mag: 0.472
Iteration 4866:	Reduced Total Loss: 0.555	Total Loss: 0.555	reconstruct: 0.007	stft_sc: 0.069	stft_mag: 0.479
Iteration 4886:	Reduced Total Loss: 0.596	Total Loss: 0.596	reconstruct: 0.007	stft_sc: 0.112	stft_mag: 0.477
Iteration 4906:	Reduced Total Loss: 0.513	Total Loss: 0.513	reconstruct: 0.004	stft_sc: 0.072	stft_mag: 0.437
Iteration 4926:	Reduced Total Loss: 0.629	Total Loss: 0.629	reconstruct: 0.008	stft_sc: 0.190	stft_mag: 0.431
Iteration 4946:	Reduced Total Loss: 0.662	Total Loss: 0.662	reconstruct: 0.007	stft_sc: 0.138	stft_mag: 0.516
Iteration 4966:	Reduced Total Loss: 0.402	Total Loss: 0.402	reconstruct: 0.004	stft_sc: 0.086	stft_mag: 0.312
Iteration 4986:	Reduced Total Loss: 0.715	Total Loss: 0.715	reconstruct: 0.013	stft_sc: 0.148	stft_mag: 0.555
Iteration 5006:	Reduced Total Loss: 0.585	Total Loss: 0.585	reconstruct: 0.006	stft_sc: 0.211	stft_mag: 0.369
Iteration 5026:	Reduced Total Loss: 0.541	Total Loss: 0.541	reconstruct: 0.007	stft_sc: 0.093	stft_mag: 0.442
Iteration 5046:	Reduced Total Loss: 0.640	Total Loss: 0.640	reconstruct: 0.009	stft_sc: 0.174	stft_mag: 0.456
Iteration 5066:	Reduced Total Loss: 0.539	Total Loss: 0.539	reconstruct: 0.006	stft_sc: 0.138	stft_mag: 0.395
Iteration 5086:	Reduced Total Loss: 0.486	Total Loss: 0.486	reconstruct: 0.005	stft_sc: 0.062	stft_mag: 0.419
Iteration 5106:	Reduced Total Loss: 0.618	Total Loss: 0.618	reconstruct: 0.010	stft_sc: 0.140	stft_mag: 0.469
Iteration 5126:	Reduced Total Loss: 0.560	Total Loss: 0.560	reconstruct: 0.008	stft_sc: 0.111	stft_mag: 0.441
Iteration 5146:	Reduced Total Loss: 0.607	Total Loss: 0.607	reconstruct: 0.008	stft_sc: 0.167	stft_mag: 0.433
Iteration 5166:	Reduced Total Loss: 0.620	Total Loss: 0.620	reconstruct: 0.006	stft_sc: 0.212	stft_mag: 0.401
Iteration 5186:	Reduced Total Loss: 0.563	Total Loss: 0.563	reconstruct: 0.006	stft_sc: 0.118	stft_mag: 0.439
Iteration 5206:	Reduced Total Loss: 0.547	Total Loss: 0.547	reconstruct: 0.007	stft_sc: 0.082	stft_mag: 0.458
Iteration 5226:	Reduced Total Loss: 0.498	Total Loss: 0.498	reconstruct: 0.007	stft_sc: 0.141	stft_mag: 0.351
Iteration 5246:	Reduced Total Loss: 0.759	Total Loss: 0.759	reconstruct: 0.009	stft_sc: 0.211	stft_mag: 0.539
Iteration 5257:	Reduced Total Loss: 0.448	Total Loss: 0.448	reconstruct: 0.005	stft_sc: 0.091	stft_mag: 0.351
Iteration 5277:	Reduced Total Loss: 0.546	Total Loss: 0.546	reconstruct: 0.008	stft_sc: 0.105	stft_mag: 0.434
Iteration 5297:	Reduced Total Loss: 0.636	Total Loss: 0.636	reconstruct: 0.008	stft_sc: 0.167	stft_mag: 0.460
Iteration 5317:	Reduced Total Loss: 0.794	Total Loss: 0.794	reconstruct: 0.014	stft_sc: 0.230	stft_mag: 0.549
Iteration 5337:	Reduced Total Loss: 0.561	Total Loss: 0.561	reconstruct: 0.007	stft_sc: 0.118	stft_mag: 0.435
Iteration 5357:	Reduced Total Loss: 0.724	Total Loss: 0.724	reconstruct: 0.011	stft_sc: 0.223	stft_mag: 0.491
Iteration 5377:	Reduced Total Loss: 0.473	Total Loss: 0.473	reconstruct: 0.009	stft_sc: 0.113	stft_mag: 0.351
Iteration 5397:	Reduced Total Loss: 0.690	Total Loss: 0.690	reconstruct: 0.011	stft_sc: 0.173	stft_mag: 0.506
Iteration 5417:	Reduced Total Loss: 0.606	Total Loss: 0.606	reconstruct: 0.009	stft_sc: 0.126	stft_mag: 0.471
Iteration 5437:	Reduced Total Loss: 0.642	Total Loss: 0.642	reconstruct: 0.009	stft_sc: 0.187	stft_mag: 0.446
Iteration 5457:	Reduced Total Loss: 0.579	Total Loss: 0.579	reconstruct: 0.006	stft_sc: 0.117	stft_mag: 0.456
Iteration 5477:	Reduced Total Loss: 0.613	Total Loss: 0.613	reconstruct: 0.010	stft_sc: 0.163	stft_mag: 0.440
Iteration 5497:	Reduced Total Loss: 0.771	Total Loss: 0.771	reconstruct: 0.008	stft_sc: 0.249	stft_mag: 0.515
Iteration 5517:	Reduced Total Loss: 0.608	Total Loss: 0.608	reconstruct: 0.008	stft_sc: 0.115	stft_mag: 0.485
Iteration 5537:	Reduced Total Loss: 0.455	Total Loss: 0.455	reconstruct: 0.006	stft_sc: 0.099	stft_mag: 0.350
Iteration 5557:	Reduced Total Loss: 0.501	Total Loss: 0.501	reconstruct: 0.011	stft_sc: 0.155	stft_mag: 0.336
Iteration 5577:	Reduced Total Loss: 0.678	Total Loss: 0.678	reconstruct: 0.008	stft_sc: 0.182	stft_mag: 0.488
Iteration 5597:	Reduced Total Loss: 0.600	Total Loss: 0.600	reconstruct: 0.006	stft_sc: 0.146	stft_mag: 0.448
Iteration 5617:	Reduced Total Loss: 0.693	Total Loss: 0.693	reconstruct: 0.014	stft_sc: 0.153	stft_mag: 0.527
Iteration 5637:	Reduced Total Loss: 0.555	Total Loss: 0.555	reconstruct: 0.006	stft_sc: 0.115	stft_mag: 0.434
Iteration 5657:	Reduced Total Loss: 0.570	Total Loss: 0.570	reconstruct: 0.008	stft_sc: 0.083	stft_mag: 0.479
Iteration 5677:	Reduced Total Loss: 0.539	Total Loss: 0.539	reconstruct: 0.008	stft_sc: 0.142	stft_mag: 0.389
Iteration 5697:	Reduced Total Loss: 0.463	Total Loss: 0.463	reconstruct: 0.004	stft_sc: 0.078	stft_mag: 0.381
Iteration 5717:	Reduced Total Loss: 0.635	Total Loss: 0.635	reconstruct: 0.010	stft_sc: 0.160	stft_mag: 0.465
Iteration 5737:	Reduced Total Loss: 0.529	Total Loss: 0.529	reconstruct: 0.005	stft_sc: 0.139	stft_mag: 0.385
Iteration 5757:	Reduced Total Loss: 0.539	Total Loss: 0.539	reconstruct: 0.006	stft_sc: 0.101	stft_mag: 0.432
Iteration 5777:	Reduced Total Loss: 0.592	Total Loss: 0.592	reconstruct: 0.007	stft_sc: 0.131	stft_mag: 0.454
Iteration 5797:	Reduced Total Loss: 0.412	Total Loss: 0.412	reconstruct: 0.004	stft_sc: 0.062	stft_mag: 0.346
Iteration 5817:	Reduced Total Loss: 0.446	Total Loss: 0.446	reconstruct: 0.003	stft_sc: 0.061	stft_mag: 0.381
Iteration 5837:	Reduced Total Loss: 0.672	Total Loss: 0.672	reconstruct: 0.006	stft_sc: 0.194	stft_mag: 0.471
Iteration 5857:	Reduced Total Loss: 0.575	Total Loss: 0.575	reconstruct: 0.007	stft_sc: 0.091	stft_mag: 0.476
Iteration 5877:	Reduced Total Loss: 0.589	Total Loss: 0.589	reconstruct: 0.010	stft_sc: 0.109	stft_mag: 0.470
Iteration 5897:	Reduced Total Loss: 0.611	Total Loss: 0.611	reconstruct: 0.010	stft_sc: 0.167	stft_mag: 0.434
Iteration 5917:	Reduced Total Loss: 0.618	Total Loss: 0.618	reconstruct: 0.008	stft_sc: 0.113	stft_mag: 0.497
Iteration 5937:	Reduced Total Loss: 0.557	Total Loss: 0.557	reconstruct: 0.008	stft_sc: 0.123	stft_mag: 0.426
Iteration 5957:	Reduced Total Loss: 0.549	Total Loss: 0.549	reconstruct: 0.008	stft_sc: 0.155	stft_mag: 0.386
Iteration 5977:	Reduced Total Loss: 0.535	Total Loss: 0.535	reconstruct: 0.007	stft_sc: 0.081	stft_mag: 0.447
Iteration 5997:	Reduced Total Loss: 0.686	Total Loss: 0.686	reconstruct: 0.009	stft_sc: 0.174	stft_mag: 0.503
Iteration 6008:	Reduced Total Loss: 0.472	Total Loss: 0.472	reconstruct: 0.007	stft_sc: 0.081	stft_mag: 0.383
Iteration 6028:	Reduced Total Loss: 0.643	Total Loss: 0.643	reconstruct: 0.008	stft_sc: 0.117	stft_mag: 0.518
Iteration 6048:	Reduced Total Loss: 0.612	Total Loss: 0.612	reconstruct: 0.011	stft_sc: 0.151	stft_mag: 0.450
Iteration 6068:	Reduced Total Loss: 0.780	Total Loss: 0.780	reconstruct: 0.015	stft_sc: 0.241	stft_mag: 0.524
Iteration 6088:	Reduced Total Loss: 0.586	Total Loss: 0.586	reconstruct: 0.008	stft_sc: 0.098	stft_mag: 0.480
Iteration 6108:	Reduced Total Loss: 0.711	Total Loss: 0.711	reconstruct: 0.011	stft_sc: 0.157	stft_mag: 0.544
Iteration 6128:	Reduced Total Loss: 0.818	Total Loss: 0.818	reconstruct: 0.012	stft_sc: 0.192	stft_mag: 0.613
Iteration 6148:	Reduced Total Loss: 0.510	Total Loss: 0.510	reconstruct: 0.008	stft_sc: 0.087	stft_mag: 0.414
Iteration 6168:	Reduced Total Loss: 0.494	Total Loss: 0.494	reconstruct: 0.007	stft_sc: 0.132	stft_mag: 0.355
Iteration 6188:	Reduced Total Loss: 0.732	Total Loss: 0.732	reconstruct: 0.010	stft_sc: 0.237	stft_mag: 0.484
Iteration 6208:	Reduced Total Loss: 0.494	Total Loss: 0.494	reconstruct: 0.003	stft_sc: 0.077	stft_mag: 0.413
Iteration 6228:	Reduced Total Loss: 0.638	Total Loss: 0.638	reconstruct: 0.010	stft_sc: 0.158	stft_mag: 0.469
Iteration 6248:	Reduced Total Loss: 0.568	Total Loss: 0.568	reconstruct: 0.007	stft_sc: 0.105	stft_mag: 0.455
Iteration 6268:	Reduced Total Loss: 0.640	Total Loss: 0.640	reconstruct: 0.010	stft_sc: 0.133	stft_mag: 0.497
Iteration 6288:	Reduced Total Loss: 0.755	Total Loss: 0.755	reconstruct: 0.009	stft_sc: 0.191	stft_mag: 0.554
Iteration 6308:	Reduced Total Loss: 0.484	Total Loss: 0.484	reconstruct: 0.007	stft_sc: 0.081	stft_mag: 0.396
Iteration 6328:	Reduced Total Loss: 0.663	Total Loss: 0.663	reconstruct: 0.011	stft_sc: 0.180	stft_mag: 0.472
Iteration 6348:	Reduced Total Loss: 0.643	Total Loss: 0.643	reconstruct: 0.006	stft_sc: 0.124	stft_mag: 0.513
Iteration 6368:	Reduced Total Loss: 0.417	Total Loss: 0.417	reconstruct: 0.004	stft_sc: 0.062	stft_mag: 0.350
Iteration 6388:	Reduced Total Loss: 0.433	Total Loss: 0.433	reconstruct: 0.004	stft_sc: 0.078	stft_mag: 0.351
Iteration 6408:	Reduced Total Loss: 0.568	Total Loss: 0.568	reconstruct: 0.009	stft_sc: 0.116	stft_mag: 0.443
Iteration 6428:	Reduced Total Loss: 0.629	Total Loss: 0.629	reconstruct: 0.010	stft_sc: 0.157	stft_mag: 0.463
Iteration 6448:	Reduced Total Loss: 0.594	Total Loss: 0.594	reconstruct: 0.009	stft_sc: 0.170	stft_mag: 0.415
Iteration 6468:	Reduced Total Loss: 0.657	Total Loss: 0.657	reconstruct: 0.010	stft_sc: 0.143	stft_mag: 0.505
Iteration 6488:	Reduced Total Loss: 0.650	Total Loss: 0.650	reconstruct: 0.009	stft_sc: 0.181	stft_mag: 0.460
Iteration 6508:	Reduced Total Loss: 0.603	Total Loss: 0.603	reconstruct: 0.009	stft_sc: 0.113	stft_mag: 0.480
Iteration 6528:	Reduced Total Loss: 0.451	Total Loss: 0.451	reconstruct: 0.004	stft_sc: 0.068	stft_mag: 0.379
Iteration 6548:	Reduced Total Loss: 0.497	Total Loss: 0.497	reconstruct: 0.007	stft_sc: 0.098	stft_mag: 0.392
Iteration 6568:	Reduced Total Loss: 0.665	Total Loss: 0.665	reconstruct: 0.008	stft_sc: 0.146	stft_mag: 0.512
Iteration 6588:	Reduced Total Loss: 0.452	Total Loss: 0.452	reconstruct: 0.004	stft_sc: 0.061	stft_mag: 0.387
Iteration 6608:	Reduced Total Loss: 0.562	Total Loss: 0.562	reconstruct: 0.008	stft_sc: 0.092	stft_mag: 0.462
Iteration 6628:	Reduced Total Loss: 0.636	Total Loss: 0.636	reconstruct: 0.005	stft_sc: 0.152	stft_mag: 0.479
Iteration 6648:	Reduced Total Loss: 0.642	Total Loss: 0.642	reconstruct: 0.007	stft_sc: 0.114	stft_mag: 0.521
Iteration 6668:	Reduced Total Loss: 0.494	Total Loss: 0.494	reconstruct: 0.006	stft_sc: 0.091	stft_mag: 0.396
Iteration 6688:	Reduced Total Loss: 0.573	Total Loss: 0.573	reconstruct: 0.007	stft_sc: 0.127	stft_mag: 0.439
Iteration 6708:	Reduced Total Loss: 0.580	Total Loss: 0.580	reconstruct: 0.007	stft_sc: 0.114	stft_mag: 0.459
Iteration 6728:	Reduced Total Loss: 0.745	Total Loss: 0.745	reconstruct: 0.013	stft_sc: 0.259	stft_mag: 0.474
Iteration 6748:	Reduced Total Loss: 0.605	Total Loss: 0.605	reconstruct: 0.012	stft_sc: 0.217	stft_mag: 0.377
Iteration 6759:	Reduced Total Loss: 0.618	Total Loss: 0.618	reconstruct: 0.007	stft_sc: 0.109	stft_mag: 0.502
Iteration 6779:	Reduced Total Loss: 0.684	Total Loss: 0.684	reconstruct: 0.014	stft_sc: 0.156	stft_mag: 0.514
Iteration 6799:	Reduced Total Loss: 0.494	Total Loss: 0.494	reconstruct: 0.006	stft_sc: 0.108	stft_mag: 0.379
Iteration 6819:	Reduced Total Loss: 0.614	Total Loss: 0.614	reconstruct: 0.011	stft_sc: 0.146	stft_mag: 0.457
Iteration 6839:	Reduced Total Loss: 0.635	Total Loss: 0.635	reconstruct: 0.011	stft_sc: 0.166	stft_mag: 0.458
Iteration 6859:	Reduced Total Loss: 0.610	Total Loss: 0.610	reconstruct: 0.007	stft_sc: 0.119	stft_mag: 0.483
Iteration 6879:	Reduced Total Loss: 0.625	Total Loss: 0.625	reconstruct: 0.005	stft_sc: 0.153	stft_mag: 0.467
Iteration 6899:	Reduced Total Loss: 0.512	Total Loss: 0.512	reconstruct: 0.005	stft_sc: 0.110	stft_mag: 0.396
Iteration 6919:	Reduced Total Loss: 0.574	Total Loss: 0.574	reconstruct: 0.006	stft_sc: 0.160	stft_mag: 0.407
Iteration 6939:	Reduced Total Loss: 0.571	Total Loss: 0.571	reconstruct: 0.007	stft_sc: 0.152	stft_mag: 0.412
Iteration 6959:	Reduced Total Loss: 0.502	Total Loss: 0.502	reconstruct: 0.006	stft_sc: 0.091	stft_mag: 0.405
Iteration 6979:	Reduced Total Loss: 0.454	Total Loss: 0.454	reconstruct: 0.005	stft_sc: 0.156	stft_mag: 0.294
Iteration 6999:	Reduced Total Loss: 0.610	Total Loss: 0.610	reconstruct: 0.008	stft_sc: 0.087	stft_mag: 0.515
Iteration 7019:	Reduced Total Loss: 0.574	Total Loss: 0.574	reconstruct: 0.006	stft_sc: 0.139	stft_mag: 0.430
Iteration 7039:	Reduced Total Loss: 0.560	Total Loss: 0.560	reconstruct: 0.006	stft_sc: 0.103	stft_mag: 0.451
Iteration 7059:	Reduced Total Loss: 0.647	Total Loss: 0.647	reconstruct: 0.007	stft_sc: 0.146	stft_mag: 0.494
Iteration 7079:	Reduced Total Loss: 0.617	Total Loss: 0.617	reconstruct: 0.006	stft_sc: 0.127	stft_mag: 0.484
Iteration 7099:	Reduced Total Loss: 0.640	Total Loss: 0.640	reconstruct: 0.010	stft_sc: 0.195	stft_mag: 0.435
Iteration 7119:	Reduced Total Loss: 0.528	Total Loss: 0.528	reconstruct: 0.007	stft_sc: 0.096	stft_mag: 0.425
Iteration 7139:	Reduced Total Loss: 0.582	Total Loss: 0.582	reconstruct: 0.010	stft_sc: 0.152	stft_mag: 0.420
Iteration 7159:	Reduced Total Loss: 0.552	Total Loss: 0.552	reconstruct: 0.004	stft_sc: 0.108	stft_mag: 0.440
Iteration 7179:	Reduced Total Loss: 0.685	Total Loss: 0.685	reconstruct: 0.011	stft_sc: 0.188	stft_mag: 0.485
Iteration 7199:	Reduced Total Loss: 0.602	Total Loss: 0.602	reconstruct: 0.008	stft_sc: 0.163	stft_mag: 0.431
Iteration 7219:	Reduced Total Loss: 0.675	Total Loss: 0.675	reconstruct: 0.007	stft_sc: 0.213	stft_mag: 0.455
Iteration 7239:	Reduced Total Loss: 0.556	Total Loss: 0.556	reconstruct: 0.008	stft_sc: 0.125	stft_mag: 0.424
Iteration 7259:	Reduced Total Loss: 0.598	Total Loss: 0.598	reconstruct: 0.006	stft_sc: 0.087	stft_mag: 0.505
Iteration 7279:	Reduced Total Loss: 0.486	Total Loss: 0.486	reconstruct: 0.003	stft_sc: 0.084	stft_mag: 0.399
Iteration 7299:	Reduced Total Loss: 0.618	Total Loss: 0.618	reconstruct: 0.008	stft_sc: 0.148	stft_mag: 0.461
Iteration 7319:	Reduced Total Loss: 0.685	Total Loss: 0.685	reconstruct: 0.011	stft_sc: 0.143	stft_mag: 0.531
Iteration 7339:	Reduced Total Loss: 0.601	Total Loss: 0.601	reconstruct: 0.011	stft_sc: 0.183	stft_mag: 0.408
Iteration 7359:	Reduced Total Loss: 0.404	Total Loss: 0.404	reconstruct: 0.005	stft_sc: 0.059	stft_mag: 0.339
Iteration 7379:	Reduced Total Loss: 0.650	Total Loss: 0.650	reconstruct: 0.009	stft_sc: 0.164	stft_mag: 0.477
Iteration 7399:	Reduced Total Loss: 0.617	Total Loss: 0.617	reconstruct: 0.010	stft_sc: 0.116	stft_mag: 0.491
Iteration 7419:	Reduced Total Loss: 0.472	Total Loss: 0.472	reconstruct: 0.006	stft_sc: 0.104	stft_mag: 0.362
Iteration 7439:	Reduced Total Loss: 0.629	Total Loss: 0.629	reconstruct: 0.012	stft_sc: 0.192	stft_mag: 0.425
Iteration 7459:	Reduced Total Loss: 0.396	Total Loss: 0.396	reconstruct: 0.003	stft_sc: 0.056	stft_mag: 0.336
Iteration 7479:	Reduced Total Loss: 0.476	Total Loss: 0.476	reconstruct: 0.008	stft_sc: 0.131	stft_mag: 0.337
Iteration 7499:	Reduced Total Loss: 0.559	Total Loss: 0.559	reconstruct: 0.007	stft_sc: 0.113	stft_mag: 0.438
Iteration 7510:	Reduced Total Loss: 0.478	Total Loss: 0.478	reconstruct: 0.005	stft_sc: 0.075	stft_mag: 0.398
Iteration 7530:	Reduced Total Loss: 0.564	Total Loss: 0.564	reconstruct: 0.007	stft_sc: 0.118	stft_mag: 0.439
Iteration 7550:	Reduced Total Loss: 0.357	Total Loss: 0.357	reconstruct: 0.004	stft_sc: 0.061	stft_mag: 0.292
Iteration 7570:	Reduced Total Loss: 0.385	Total Loss: 0.385	reconstruct: 0.003	stft_sc: 0.069	stft_mag: 0.312
Iteration 7590:	Reduced Total Loss: 0.591	Total Loss: 0.591	reconstruct: 0.008	stft_sc: 0.103	stft_mag: 0.480
Iteration 7610:	Reduced Total Loss: 0.457	Total Loss: 0.457	reconstruct: 0.005	stft_sc: 0.059	stft_mag: 0.393
Iteration 7630:	Reduced Total Loss: 0.351	Total Loss: 0.351	reconstruct: 0.004	stft_sc: 0.050	stft_mag: 0.297
Iteration 7650:	Reduced Total Loss: 0.667	Total Loss: 0.667	reconstruct: 0.008	stft_sc: 0.136	stft_mag: 0.523
Iteration 7670:	Reduced Total Loss: 0.393	Total Loss: 0.393	reconstruct: 0.003	stft_sc: 0.056	stft_mag: 0.333
Iteration 7690:	Reduced Total Loss: 0.551	Total Loss: 0.551	reconstruct: 0.008	stft_sc: 0.120	stft_mag: 0.423
Iteration 7710:	Reduced Total Loss: 0.599	Total Loss: 0.599	reconstruct: 0.008	stft_sc: 0.105	stft_mag: 0.485
Iteration 7730:	Reduced Total Loss: 0.545	Total Loss: 0.545	reconstruct: 0.008	stft_sc: 0.105	stft_mag: 0.432
Iteration 7750:	Reduced Total Loss: 0.444	Total Loss: 0.444	reconstruct: 0.004	stft_sc: 0.077	stft_mag: 0.363
Iteration 7770:	Reduced Total Loss: 0.578	Total Loss: 0.578	reconstruct: 0.008	stft_sc: 0.116	stft_mag: 0.454
Iteration 7790:	Reduced Total Loss: 0.612	Total Loss: 0.612	reconstruct: 0.007	stft_sc: 0.139	stft_mag: 0.466
Iteration 7810:	Reduced Total Loss: 0.508	Total Loss: 0.508	reconstruct: 0.007	stft_sc: 0.085	stft_mag: 0.415
